43.289654 10.483707 -84.892944 0.000000 0.000000  1
43.293816 10.474893 -84.851913 0.000000 0.000000  1
43.297447 10.466000 -84.810585 0.000000 0.000000  1
43.300556 10.457031 -84.768967 0.000000 0.000000  1
43.303139 10.447991 -84.727081 0.000000 0.000000  1
43.305199 10.438878 -84.684929 0.000000 0.000000  1
43.306732 10.429700 -84.642540 0.000000 0.000000  1
43.307739 10.420462 -84.599930 0.000000 0.000000  1
43.308216 10.411158 -84.557098 0.000000 0.000000  1
43.308174 10.401798 -84.514076 0.000000 0.000000  1
43.307606 10.392381 -84.470863 0.000000 0.000000  1
43.306515 10.382914 -84.427490 0.000000 0.000000  1
43.304897 10.373402 -84.383972 0.000000 0.000000  1
43.302765 10.363843 -84.340317 0.000000 0.000000  1
43.300114 10.354246 -84.296547 0.000000 0.000000  1
43.296944 10.344607 -84.252670 0.000000 0.000000  1
43.293255 10.334937 -84.208710 0.000000 0.000000  1
43.289059 10.325235 -84.164680 0.000000 0.000000  1
43.284351 10.315504 -84.120590 0.000000 0.000000  1
43.279129 10.305753 -84.076469 0.000000 0.000000  1
43.273407 10.295979 -84.032326 0.000000 0.000000  1
43.267178 10.286185 -83.988167 0.000000 0.000000  1
43.260448 10.276381 -83.944023 0.000000 0.000000  1
43.253227 10.266569 -83.899910 0.000000 0.000000  1
43.245506 10.256747 -83.855827 0.000000 0.000000  1
43.237301 10.246926 -83.811813 0.000000 0.000000  1
43.228603 10.237105 -83.767868 0.000000 0.000000  1
43.219429 10.227290 -83.724014 0.000000 0.000000  1
43.209774 10.217483 -83.680267 0.000000 0.000000  1
43.199642 10.207686 -83.636635 0.000000 0.000000  1
43.189049 10.197908 -83.593147 0.000000 0.000000  1
43.177979 10.188151 -83.549812 0.000000 0.000000  1
43.166454 10.178415 -83.506645 0.000000 0.000000  1
43.154472 10.168706 -83.463661 0.000000 0.000000  1
43.142044 10.159029 -83.420876 0.000000 0.000000  1
43.129166 10.149387 -83.378311 0.000000 0.000000  1
43.115845 10.139787 -83.335983 0.000000 0.000000  1
43.102093 10.130224 -83.293892 0.000000 0.000000  1
43.087910 10.120708 -83.252068 0.000000 0.000000  1
43.073303 10.111242 -83.210518 0.000000 0.000000  1
43.058277 10.101831 -83.169266 0.000000 0.000000  1
43.042839 10.092480 -83.128326 0.000000 0.000000  1
43.026997 10.083184 -83.087700 0.000000 0.000000  1
43.010750 10.073960 -83.047424 0.000000 0.000000  1
42.994114 10.064799 -83.007492 0.000000 0.000000  1
42.977089 10.055711 -82.967926 0.000000 0.000000  1
42.959686 10.046701 -82.928749 0.000000 0.000000  1
42.941902 10.037772 -82.889969 0.000000 0.000000  1
42.923759 10.028923 -82.851593 0.000000 0.000000  1
42.905251 10.020162 -82.813644 0.000000 0.000000  1
42.886391 10.011496 -82.776146 0.000000 0.000000  1
42.867188 10.002919 -82.739090 0.000000 0.000000  1
42.847641 9.994439 -82.702499 0.000000 0.000000  1
42.827759 9.986065 -82.666397 0.000000 0.000000  1
42.807556 9.977794 -82.630783 0.000000 0.000000  1
42.787037 9.969632 -82.595680 0.000000 0.000000  1
42.766205 9.961581 -82.561096 0.000000 0.000000  1
42.745075 9.953646 -82.527046 0.000000 0.000000  1
42.723652 9.945831 -82.493546 0.000000 0.000000  1
42.701942 9.938138 -82.460602 0.000000 0.000000  1
42.679951 9.930569 -82.428223 0.000000 0.000000  1
42.657692 9.923129 -82.396431 0.000000 0.000000  1
42.635170 9.915821 -82.365234 0.000000 0.000000  1
42.612392 9.908646 -82.334641 0.000000 0.000000  1
42.589371 9.901610 -82.304665 0.000000 0.000000  1
42.566109 9.894717 -82.275322 0.000000 0.000000  1
42.542622 9.887967 -82.246620 0.000000 0.000000  1
42.518909 9.881365 -82.218567 0.000000 0.000000  1
42.494984 9.874913 -82.191177 0.000000 0.000000  1
42.470856 9.868614 -82.164459 0.000000 0.000000  1
42.446533 9.862470 -82.138420 0.000000 0.000000  1
42.422024 9.856483 -82.113075 0.000000 0.000000  1
42.397335 9.850659 -82.088432 0.000000 0.000000  1
42.372475 9.845000 -82.064499 0.000000 0.000000  1
42.347458 9.839504 -82.041283 0.000000 0.000000  1
42.322281 9.834178 -82.018799 0.000000 0.000000  1
42.296967 9.829025 -81.997055 0.000000 0.000000  1
42.271519 9.824046 -81.976059 0.000000 0.000000  1
42.245941 9.819241 -81.955811 0.000000 0.000000  1
42.220249 9.814612 -81.936325 0.000000 0.000000  1
42.194447 9.810166 -81.917610 0.000000 0.000000  1
42.168549 9.805902 -81.899673 0.000000 0.000000  1
42.142559 9.801821 -81.882515 0.000000 0.000000  1
42.116489 9.797925 -81.866150 0.000000 0.000000  1
42.090343 9.794214 -81.850571 0.000000 0.000000  1
42.064140 9.790698 -81.835808 0.000000 0.000000  1
42.037880 9.787370 -81.821846 0.000000 0.000000  1
42.011574 9.784237 -81.808701 0.000000 0.000000  1
41.985233 9.781296 -81.796371 0.000000 0.000000  1
41.958862 9.778550 -81.784866 0.000000 0.000000  1
41.932476 9.776002 -81.774193 0.000000 0.000000  1
41.906082 9.773649 -81.764343 0.000000 0.000000  1
41.879688 9.771501 -81.755341 0.000000 0.000000  1
41.853306 9.769549 -81.747169 0.000000 0.000000  1
41.826939 9.767798 -81.739845 0.000000 0.000000  1
41.800598 9.766250 -81.733368 0.000000 0.000000  1
41.774296 9.764901 -81.727730 0.000000 0.000000  1
41.748035 9.763761 -81.722954 0.000000 0.000000  1
41.721832 9.762822 -81.719032 0.000000 0.000000  1
41.695694 9.762088 -81.715958 0.000000 0.000000  1
41.669624 9.761556 -81.713737 0.000000 0.000000  1
41.643639 9.761233 -81.712387 0.000000 0.000000  1
41.617741 9.761113 -81.711884 0.000000 0.000000  1
41.591942 9.761201 -81.712250 0.000000 0.000000  1
41.566254 9.761488 -81.713455 0.000000 0.000000  1
41.540676 9.761987 -81.715538 0.000000 0.000000  1
41.515228 9.762688 -81.718468 0.000000 0.000000  1
41.489910 9.763592 -81.722252 0.000000 0.000000  1
41.464737 9.764706 -81.726906 0.000000 0.000000  1
41.439716 9.766018 -81.732399 0.000000 0.000000  1
41.414856 9.767537 -81.738754 0.000000 0.000000  1
41.390160 9.769258 -81.745956 0.000000 0.000000  1
41.365643 9.771181 -81.754005 0.000000 0.000000  1
41.341312 9.773306 -81.762901 0.000000 0.000000  1
41.317173 9.775630 -81.772636 0.000000 0.000000  1
41.293240 9.778154 -81.783211 0.000000 0.000000  1
41.269508 9.780876 -81.794617 0.000000 0.000000  1
41.246006 9.783798 -81.806862 0.000000 0.000000  1
41.222721 9.786912 -81.819923 0.000000 0.000000  1
41.199677 9.790222 -81.833809 0.000000 0.000000  1
41.176872 9.793724 -81.848511 0.000000 0.000000  1
41.154320 9.797421 -81.864029 0.000000 0.000000  1
41.132023 9.801300 -81.880333 0.000000 0.000000  1
41.109997 9.805373 -81.897453 0.000000 0.000000  1
41.088242 9.809629 -81.915359 0.000000 0.000000  1
41.066769 9.814075 -81.934059 0.000000 0.000000  1
41.045582 9.818699 -81.953529 0.000000 0.000000  1
41.024696 9.823504 -81.973778 0.000000 0.000000  1
41.004112 9.828488 -81.994789 0.000000 0.000000  1
40.983837 9.833645 -82.016548 0.000000 0.000000  1
40.963882 9.838981 -82.039070 0.000000 0.000000  1
40.944256 9.844484 -82.062325 0.000000 0.000000  1
40.924961 9.850159 -82.086311 0.000000 0.000000  1
40.906006 9.855996 -82.111015 0.000000 0.000000  1
40.887394 9.862003 -82.136444 0.000000 0.000000  1
40.869137 9.868167 -82.162567 0.000000 0.000000  1
40.851242 9.874493 -82.189392 0.000000 0.000000  1
40.833710 9.880972 -82.216896 0.000000 0.000000  1
40.816551 9.887603 -82.245071 0.000000 0.000000  1
40.799767 9.894384 -82.273911 0.000000 0.000000  1
40.783371 9.901314 -82.303406 0.000000 0.000000  1
40.767372 9.908391 -82.333549 0.000000 0.000000  1
40.751766 9.915604 -82.364311 0.000000 0.000000  1
40.736561 9.922955 -82.395691 0.000000 0.000000  1
40.721764 9.930444 -82.427689 0.000000 0.000000  1
40.707382 9.938061 -82.460274 0.000000 0.000000  1
40.693424 9.945806 -82.493439 0.000000 0.000000  1
40.679886 9.953679 -82.527184 0.000000 0.000000  1
40.666779 9.961670 -82.561478 0.000000 0.000000  1
40.654110 9.969781 -82.596321 0.000000 0.000000  1
40.641876 9.978004 -82.631691 0.000000 0.000000  1
40.630089 9.986342 -82.667587 0.000000 0.000000  1
40.618752 9.994783 -82.703979 0.000000 0.000000  1
40.607868 10.003330 -82.740868 0.000000 0.000000  1
38.465904 11.670172 -91.256218 0.000000 0.000000  0
38.492344 11.668673 -91.246597 0.000000 0.000000  1
38.518532 11.667047 -91.236183 0.000000 0.000000  1
38.544468 11.665304 -91.225006 0.000000 0.000000  1
38.570137 11.663436 -91.213051 0.000000 0.000000  1
38.595531 11.661448 -91.200333 0.000000 0.000000  1
38.620640 11.659337 -91.186844 0.000000 0.000000  1
38.645451 11.657105 -91.172600 0.000000 0.000000  1
38.669952 11.654757 -91.157608 0.000000 0.000000  1
38.694145 11.652284 -91.141861 0.000000 0.000000  1
38.718010 11.649695 -91.125381 0.000000 0.000000  1
38.741543 11.646990 -91.108170 0.000000 0.000000  1
38.764732 11.644161 -91.090218 0.000000 0.000000  1
38.787571 11.641220 -91.071556 0.000000 0.000000  1
38.810047 11.638162 -91.052177 0.000000 0.000000  1
38.832153 11.634986 -91.032089 0.000000 0.000000  1
38.853882 11.631696 -91.011299 0.000000 0.000000  1
38.875225 11.628294 -90.989822 0.000000 0.000000  1
38.896175 11.624776 -90.967659 0.000000 0.000000  1
38.916725 11.621144 -90.944817 0.000000 0.000000  1
38.936859 11.617401 -90.921303 0.000000 0.000000  1
38.956581 11.613552 -90.897148 0.000000 0.000000  1
38.975872 11.609586 -90.872322 0.000000 0.000000  1
38.994736 11.605517 -90.846870 0.000000 0.000000  1
39.013161 11.601336 -90.820778 0.000000 0.000000  1
39.031139 11.597052 -90.794067 0.000000 0.000000  1
39.048664 11.592656 -90.766739 0.000000 0.000000  1
39.065735 11.588160 -90.738815 0.000000 0.000000  1
39.082336 11.583560 -90.710297 0.000000 0.000000  1
39.098469 11.578859 -90.681206 0.000000 0.000000  1
39.114124 11.574056 -90.651535 0.000000 0.000000  1
39.129295 11.569150 -90.621300 0.000000 0.000000  1
39.143982 11.564148 -90.590523 0.000000 0.000000  1
39.158176 11.559047 -90.559204 0.000000 0.000000  1
39.171871 11.553850 -90.527359 0.000000 0.000000  1
39.185066 11.548561 -90.495003 0.000000 0.000000  1
39.197754 11.543178 -90.462143 0.000000 0.000000  1
39.209930 11.537701 -90.428787 0.000000 0.000000  1
39.221588 11.532136 -90.394958 0.000000 0.000000  1
39.232731 11.526481 -90.360657 0.000000 0.000000  1
39.243351 11.520741 -90.325905 0.000000 0.000000  1
39.253445 11.514914 -90.290710 0.000000 0.000000  1
39.263008 11.509007 -90.255096 0.000000 0.000000  1
39.272041 11.503014 -90.219055 0.000000 0.000000  1
39.280537 11.496943 -90.182617 0.000000 0.000000  1
39.288502 11.490789 -90.145782 0.000000 0.000000  1
39.295918 11.484563 -90.108574 0.000000 0.000000  1
39.302799 11.478261 -90.071007 0.000000 0.000000  1
39.309135 11.471887 -90.033089 0.000000 0.000000  1
39.314926 11.465445 -89.994843 0.000000 0.000000  1
39.320168 11.458927 -89.956261 0.000000 0.000000  1
39.324867 11.452347 -89.917381 0.000000 0.000000  1
39.329014 11.445700 -89.878204 0.000000 0.000000  1
39.332611 11.438992 -89.838753 0.000000 0.000000  1
39.335659 11.432223 -89.799034 0.000000 0.000000  1
39.338158 11.425396 -89.759064 0.000000 0.000000  1
39.340103 11.418510 -89.718857 0.000000 0.000000  1
39.341503 11.411572 -89.678429 0.000000 0.000000  1
39.342350 11.404586 -89.637802 0.000000 0.000000  1
39.342644 11.397545 -89.596970 0.000000 0.000000  1
39.342396 11.390460 -89.555969 0.000000 0.000000  1
39.341595 11.383328 -89.514801 0.000000 0.000000  1
39.340248 11.376155 -89.473488 0.000000 0.000000  1
39.338356 11.368945 -89.432045 0.000000 0.000000  1
39.335922 11.361694 -89.390480 0.000000 0.000000  1
39.332947 11.354411 -89.348816 0.000000 0.000000  1
39.329426 11.347093 -89.307060 0.000000 0.000000  1
39.325371 11.339750 -89.265244 0.000000 0.000000  1
39.320782 11.332376 -89.223358 0.000000 0.000000  1
39.315655 11.324980 -89.181435 0.000000 0.000000  1
39.309998 11.317559 -89.139481 0.000000 0.000000  1
39.303814 11.310122 -89.097519 0.000000 0.000000  1
39.297112 11.302670 -89.055565 0.000000 0.000000  1
39.289883 11.295199 -89.013618 0.000000 0.000000  1
39.282135 11.287723 -88.971718 0.000000 0.000000  1
39.273876 11.280237 -88.929863 0.000000 0.000000  1
39.265102 11.272745 -88.888069 0.000000 0.000000  1
39.255829 11.265256 -88.846367 0.000000 0.000000  1
39.246048 11.257759 -88.804741 0.000000 0.000000  1
39.235771 11.250274 -88.763245 0.000000 0.000000  1
39.225002 11.242790 -88.721863 0.000000 0.000000  1
39.213741 11.235315 -88.680618 0.000000 0.000000  1
39.202000 11.227855 -88.639534 0.000000 0.000000  1
39.189777 11.220407 -88.598618 0.000000 0.000000  1
39.177078 11.212977 -88.557884 0.000000 0.000000  1
39.163918 11.205573 -88.517365 0.000000 0.000000  1
39.150291 11.198188 -88.477043 0.000000 0.000000  1
39.136204 11.190832 -88.436958 0.000000 0.000000  1
39.121670 11.183509 -88.397125 0.000000 0.000000  1
39.106689 11.176216 -88.357544 0.000000 0.000000  1
39.091263 11.168956 -88.318230 0.000000 0.000000  1
39.075409 11.161739 -88.279213 0.000000 0.000000  1
39.059124 11.154562 -88.240494 0.000000 0.000000  1
39.042419 11.147431 -88.202095 0.000000 0.000000  1
39.025299 11.140347 -88.164017 0.000000 0.000000  1
39.007771 11.133312 -88.126289 0.000000 0.000000  1
38.989841 11.126333 -88.088921 0.000000 0.000000  1
38.971519 11.119412 -88.051926 0.000000 0.000000  1
38.952808 11.112549 -88.015312 0.000000 0.000000  1
38.933720 11.105751 -87.979103 0.000000 0.000000  1
38.914253 11.099015 -87.943298 0.000000 0.000000  1
38.894424 11.092348 -87.907921 0.000000 0.000000  1
38.874237 11.085754 -87.872986 0.000000 0.000000  1
38.853699 11.079235 -87.838501 0.000000 0.000000  1
38.832821 11.072792 -87.804482 0.000000 0.000000  1
38.811604 11.066427 -87.770935 0.000000 0.000000  1
38.790062 11.060149 -87.737885 0.000000 0.000000  1
38.768196 11.053955 -87.705330 0.000000 0.000000  1
38.746021 11.047850 -87.673294 0.000000 0.000000  1
38.723545 11.041833 -87.641777 0.000000 0.000000  1
38.700771 11.035913 -87.610802 0.000000 0.000000  1
38.677711 11.030085 -87.580368 0.000000 0.000000  1
38.654373 11.024362 -87.550507 0.000000 0.000000  1
38.630768 11.018737 -87.521210 0.000000 0.000000  1
38.606899 11.013216 -87.492493 0.000000 0.000000  1
38.582775 11.007803 -87.464371 0.000000 0.000000  1
38.558407 11.002499 -87.436852 0.000000 0.000000  1
38.533806 10.997308 -87.409950 0.000000 0.000000  1
38.508976 10.992229 -87.383667 0.000000 0.000000  1
38.483925 10.987268 -87.358025 0.000000 0.000000  1
38.458668 10.982424 -87.333015 0.000000 0.000000  1
38.433208 10.977701 -87.308662 0.000000 0.000000  1
38.407558 10.973103 -87.284973 0.000000 0.000000  1
38.381725 10.968633 -87.261963 0.000000 0.000000  1
38.355721 10.964286 -87.239624 0.000000 0.000000  1
38.329548 10.960071 -87.217972 0.000000 0.000000  1
38.303223 10.955984 -87.197014 0.000000 0.000000  1
38.276749 10.952035 -87.176765 0.000000 0.000000  1
38.250141 10.948218 -87.157227 0.000000 0.000000  1
38.223404 10.944539 -87.138405 0.000000 0.000000  1
38.196552 10.941001 -87.120316 0.000000 0.000000  1
38.169582 10.937605 -87.102959 0.000000 0.000000  1
38.142521 10.934349 -87.086342 0.000000 0.000000  1
38.115364 10.931234 -87.070465 0.000000 0.000000  1
38.088127 10.928267 -87.055344 0.000000 0.000000  1
38.060818 10.925450 -87.040985 0.000000 0.000000  1
38.033447 10.922776 -87.027382 0.000000 0.000000  1
38.006023 10.920256 -87.014557 0.000000 0.000000  1
37.978554 10.917885 -87.002502 0.000000 0.000000  1
37.951050 10.915666 -86.991226 0.000000 0.000000  1
37.923523 10.913601 -86.980736 0.000000 0.000000  1
37.895981 10.911689 -86.971031 0.000000 0.000000  1
37.868431 10.909932 -86.962120 0.000000 0.000000  1
37.840885 10.908333 -86.954002 0.000000 0.000000  1
37.813347 10.906888 -86.946678 0.000000 0.000000  1
37.785839 10.905603 -86.940163 0.000000 0.000000  1
37.758354 10.904477 -86.934448 0.000000 0.000000  1
37.730915 10.903506 -86.929535 0.000000 0.000000  1
37.703526 10.902698 -86.925438 0.000000 0.000000  1
37.676193 10.902046 -86.922142 0.000000 0.000000  1
37.648930 10.901557 -86.919662 0.000000 0.000000  1
37.621742 10.901226 -86.917992 0.000000 0.000000  1
37.594646 10.901057 -86.917137 0.000000 0.000000  1
37.567642 10.901051 -86.917099 0.000000 0.000000  1
37.540745 10.901203 -86.917870 0.000000 0.000000  1
37.513962 10.901516 -86.919456 0.000000 0.000000  1
37.487301 10.901992 -86.921860 0.000000 0.000000  1
37.460777 10.902624 -86.925072 0.000000 0.000000  1
37.434395 10.903420 -86.929100 0.000000 0.000000  1
37.408157 10.904372 -86.933929 0.000000 0.000000  1
37.382084 10.905486 -86.939575 0.000000 0.000000  1
37.356178 10.906761 -86.946030 0.000000 0.000000  1
37.330452 10.908191 -86.953285 0.000000 0.000000  1
37.304905 10.909779 -86.961342 0.000000 0.000000  1
37.279564 10.911527 -86.970207 0.000000 0.000000  1
37.254417 10.913427 -86.979858 0.000000 0.000000  1
37.229485 10.915486 -86.990311 0.000000 0.000000  1
37.204777 10.917695 -87.001541 0.000000 0.000000  1
37.180294 10.920060 -87.013565 0.000000 0.000000  1
37.156048 10.922577 -87.026367 0.000000 0.000000  1
37.132053 10.925244 -87.039948 0.000000 0.000000  1
37.108311 10.928062 -87.054298 0.000000 0.000000  1
37.084831 10.931031 -87.069420 0.000000 0.000000  1
37.061619 10.934141 -87.085289 0.000000 0.000000  1
37.038692 10.937403 -87.101929 0.000000 0.000000  1
37.016048 10.940804 -87.119308 0.000000 0.000000  1
36.993698 10.944348 -87.137428 0.000000 0.000000  1
36.971653 10.948035 -87.156288 0.000000 0.000000  1
36.949921 10.951862 -87.175880 0.000000 0.000000  1
36.928501 10.955822 -87.196182 0.000000 0.000000  1
36.907410 10.959922 -87.217209 0.000000 0.000000  1
36.886654 10.964152 -87.238937 0.000000 0.000000  1
36.866234 10.968513 -87.261360 0.000000 0.000000  1
36.846165 10.973009 -87.284485 0.000000 0.000000  1
36.826450 10.977629 -87.308281 0.000000 0.000000  1
36.807098 10.982372 -87.332748 0.000000 0.000000  1
36.788113 10.987239 -87.357880 0.000000 0.000000  1
36.769508 10.992229 -87.383667 0.000000 0.000000  1
36.751286 10.997339 -87.410110 0.000000 0.000000  1
36.733448 11.002560 -87.437172 0.000000 0.000000  1
36.716007 11.007899 -87.464867 0.000000 0.000000  1
36.698975 11.013348 -87.493172 0.000000 0.000000  1
36.682346 11.018903 -87.522079 0.000000 0.000000  1
36.666134 11.024567 -87.551582 0.000000 0.000000  1
36.650341 11.030336 -87.581673 0.000000 0.000000  1
36.634975 11.036203 -87.612328 0.000000 0.000000  1
36.620045 11.042171 -87.643547 0.000000 0.000000  1
36.605549 11.048234 -87.675308 0.000000 0.000000  1
36.591499 11.054387 -87.707603 0.000000 0.000000  1
36.577900 11.060632 -87.740425 0.000000 0.000000  1
36.564754 11.066964 -87.773758 0.000000 0.000000  1
33.846207 12.236931 -95.553703 0.000000 0.000000  0
33.874771 12.236252 -95.547333 0.000000 0.000000  1
33.903122 12.235493 -95.540199 0.000000 0.000000  1
33.931255 12.234650 -95.532303 0.000000 0.000000  1
33.959156 12.233728 -95.523659 0.000000 0.000000  1
33.986813 12.232724 -95.514259 0.000000 0.000000  1
34.014217 12.231637 -95.504105 0.000000 0.000000  1
34.041355 12.230471 -95.493210 0.000000 0.000000  1
34.068214 12.229220 -95.481567 0.000000 0.000000  1
34.094791 12.227895 -95.469200 0.000000 0.000000  1
34.121067 12.226484 -95.456093 0.000000 0.000000  1
34.147041 12.224995 -95.442261 0.000000 0.000000  1
34.172695 12.223424 -95.427704 0.000000 0.000000  1
34.198025 12.221774 -95.412437 0.000000 0.000000  1
34.223011 12.220042 -95.396454 0.000000 0.000000  1
34.247654 12.218232 -95.379768 0.000000 0.000000  1
34.271942 12.216341 -95.362381 0.000000 0.000000  1
34.295860 12.214371 -95.344299 0.000000 0.000000  1
34.319405 12.212326 -95.325546 0.000000 0.000000  1
34.342567 12.210199 -95.306107 0.000000 0.000000  1
34.365330 12.207993 -95.285988 0.000000 0.000000  1
34.387699 12.205710 -95.265221 0.000000 0.000000  1
34.409653 12.203347 -95.243782 0.000000 0.000000  1
34.431190 12.200909 -95.221703 0.000000 0.000000  1
34.452297 12.198395 -95.198990 0.000000 0.000000  1
34.472973 12.195803 -95.175636 0.000000 0.000000  1
34.493206 12.193134 -95.151665 0.000000 0.000000  1
34.512989 12.190392 -95.127083 0.000000 0.000000  1
34.532310 12.187571 -95.101883 0.000000 0.000000  1
34.551174 12.184678 -95.076103 0.000000 0.000000  1
34.569561 12.181713 -95.049736 0.000000 0.000000  1
34.587471 12.178670 -95.022781 0.000000 0.000000  1
34.604897 12.175552 -94.995262 0.000000 0.000000  1
34.621834 12.172366 -94.967194 0.000000 0.000000  1
34.638271 12.169107 -94.938576 0.000000 0.000000  1
34.654209 12.165778 -94.909424 0.000000 0.000000  1
34.669640 12.162375 -94.879745 0.000000 0.000000  1
34.684551 12.158906 -94.849556 0.000000 0.000000  1
34.698948 12.155362 -94.818855 0.000000 0.000000  1
34.712818 12.151753 -94.787666 0.000000 0.000000  1
34.726162 12.148077 -94.755997 0.000000 0.000000  1
34.738972 12.144334 -94.723862 0.000000 0.000000  1
34.751247 12.140523 -94.691269 0.000000 0.000000  1
34.762978 12.136651 -94.658234 0.000000 0.000000  1
34.774166 12.132710 -94.624756 0.000000 0.000000  1
34.784809 12.128708 -94.590866 0.000000 0.000000  1
34.794895 12.124640 -94.556557 0.000000 0.000000  1
34.804428 12.120513 -94.521858 0.000000 0.000000  1
34.813400 12.116328 -94.486778 0.000000 0.000000  1
34.821815 12.112081 -94.451324 0.000000 0.000000  1
34.829670 12.107777 -94.415512 0.000000 0.000000  1
34.836960 12.103415 -94.379356 0.000000 0.000000  1
34.843678 12.098997 -94.342865 0.000000 0.000000  1
34.849831 12.094524 -94.306061 0.000000 0.000000  1
34.855415 12.090001 -94.268951 0.000000 0.000000  1
34.860424 12.085423 -94.231544 0.000000 0.000000  1
34.864864 12.080793 -94.193863 0.000000 0.000000  1
34.868732 12.076115 -94.155914 0.000000 0.000000  1
34.872028 12.071390 -94.117722 0.000000 0.000000  1
34.874744 12.066617 -94.079285 0.000000 0.000000  1
34.876892 12.061797 -94.040627 0.000000 0.000000  1
34.878464 12.056936 -94.001762 0.000000 0.000000  1
34.879463 12.052031 -93.962700 0.000000 0.000000  1
34.879890 12.047085 -93.923454 0.000000 0.000000  1
34.879745 12.042101 -93.884048 0.000000 0.000000  1
34.879028 12.037080 -93.844490 0.000000 0.000000  1
34.877739 12.032023 -93.804794 0.000000 0.000000  1
34.875885 12.026929 -93.764969 0.000000 0.000000  1
34.873463 12.021807 -93.725044 0.000000 0.000000  1
34.870476 12.016649 -93.685013 0.000000 0.000000  1
34.866924 12.011467 -93.644913 0.000000 0.000000  1
34.862812 12.006253 -93.604736 0.000000 0.000000  1
34.858147 12.001019 -93.564522 0.000000 0.000000  1
34.852921 11.995758 -93.524261 0.000000 0.000000  1
34.847145 11.990477 -93.483986 0.000000 0.000000  1
34.840820 11.985176 -93.443703 0.000000 0.000000  1
34.833946 11.979856 -93.403419 0.000000 0.000000  1
34.826530 11.974522 -93.363167 0.000000 0.000000  1
34.818573 11.969173 -93.322945 0.000000 0.000000  1
34.810085 11.963816 -93.282784 0.000000 0.000000  1
34.801064 11.958447 -93.242683 0.000000 0.000000  1
34.791512 11.953070 -93.202660 0.000000 0.000000  1
34.781437 11.947687 -93.162735 0.000000 0.000000  1
34.770847 11.942301 -93.122917 0.000000 0.000000  1
34.759739 11.936916 -93.083229 0.000000 0.000000  1
34.748127 11.931530 -93.043678 0.000000 0.000000  1
34.736008 11.926149 -93.004280 0.000000 0.000000  1
34.723389 11.920774 -92.965050 0.000000 0.000000  1
34.710281 11.915406 -92.926003 0.000000 0.000000  1
34.696682 11.910046 -92.887146 0.000000 0.000000  1
34.682598 11.904699 -92.848503 0.000000 0.000000  1
34.668041 11.899366 -92.810081 0.000000 0.000000  1
34.653011 11.894052 -92.771904 0.000000 0.000000  1
34.637520 11.888756 -92.733978 0.000000 0.000000  1
34.621567 11.883481 -92.696312 0.000000 0.000000  1
34.605167 11.878227 -92.658928 0.000000 0.000000  1
34.588318 11.873002 -92.621841 0.000000 0.000000  1
34.571033 11.867805 -92.585060 0.000000 0.000000  1
